year,month,day,period,1
2023,3,31,6,5991.687
2023,3,31,7,6496.879
2023,3,31,8,6722.428
2023,3,31,9,6919.082
2023,3,31,10,7131.071
2023,3,31,11,7327.403
2023,3,31,12,7480.422
2023,3,31,13,7524.807
2023,3,31,14,7404.567
2023,3,31,15,7477.527
2023,3,31,16,7469.109
2023,3,31,17,7420.013
2023,3,31,18,7410.339
2023,3,31,19,7314.997
2023,3,31,20,7542.553
2023,3,31,21,7593.869
2023,3,31,22,7317.243
2023,3,31,23,7068.166
2023,3,31,24,6612.565
2023,3,31,1,5919.307
2023,3,31,2,5747.09
2023,3,31,3,5639.845
2023,3,31,4,5598.487
2023,3,31,5,5605.71
2023,3,31,6,5660.339
2023,3,31,7,5735.373
2023,3,31,8,5941.031
2023,3,31,9,6138.334
2023,3,31,10,6230.112
2023,3,31,11,6295.84
2023,3,31,12,6373.68
2023,3,31,13,6481.624
2023,3,31,14,6588.95
2023,3,31,15,6728.475
2023,3,31,16,6825.806
2023,3,31,17,6870.279
2023,3,31,18,6783.612
2023,3,31,19,6629.524
2023,3,31,20,6580.081
2023,3,31,21,6526.637
2023,3,31,22,6437.108
2023,3,31,23,6315.848
2023,3,31,24,6187.952
2023,3,31,1,2241.677
2023,3,31,2,2169.672
2023,3,31,3,2086.325
2023,3,31,4,2037.846
2023,3,31,5,2011.55
2023,3,31,6,2012.698
2023,3,31,7,2055.078
2023,3,31,8,2079.552
2023,3,31,9,2146.016
2023,3,31,10,2287.18
2023,3,31,11,2352.543
2023,3,31,12,2414.219
2023,3,31,13,2450.028
2023,3,31,14,2474.403
2023,3,31,15,2492.477
2023,3,31,16,2531.97
2023,3,31,17,2573.293
2023,3,31,18,2600.651
2023,3,31,19,2479.787
2023,3,31,20,2448.549
2023,3,31,21,2508.015
2023,3,31,22,2494.709
2023,3,31,23,2423.986
2023,3,31,24,2341.081
2023,3,31,1,3348.547
2023,3,31,2,3256.023
2023,3,31,3,3210.566
2023,3,31,4,3177.541
2023,3,31,5,3181.416
2023,3,31,6,3212.276
2023,3,31,7,3326.574
2023,3,31,8,3412.312
2023,3,31,9,3512.829
2023,3,31,10,3591.247
2023,3,31,11,3628.442
2023,3,31,12,3643.73
2023,3,31,13,3652.972
2023,3,31,14,3630.023
2023,3,31,15,3645.459
2023,3,31,16,3629.546
2023,3,31,17,3625.52
2023,3,31,18,3672.991
2023,3,31,19,3643.624
2023,3,31,20,3684.54
2023,3,31,21,3734.289
2023,3,31,22,3686.225
2023,3,31,23,3616.017
2023,3,31,24,3490.946
2023,3,31,1,9271.255
2023,3,31,2,8973.274
2023,3,31,3,8782.987
2023,3,31,4,8651.098
2023,3,31,5,8673.149
2023,3,31,6,8735.411
2023,3,31,7,8944.431
2023,3,31,8,9397.064
2023,3,31,9,9929.747
2023,3,31,10,10221.249
2023,3,31,11,10289.119
2023,3,31,12,10340.558
2023,3,31,13,10470.529
2023,3,31,14,10550.083
2023,3,31,15,10524.642
2023,3,31,16,10559.375
2023,3,31,17,10587.577
2023,3,31,18,10527.601
2023,3,31,19,10189.29
2023,3,31,20,10425.088
2023,3,31,21,10479.952
2023,3,31,22,10211.333
2023,3,31,23,9944.072
2023,3,31,24,9642.157
2023,3,31,1,7435.505
2023,3,31,2,7236.352
2023,3,31,3,7080.61
2023,3,31,4,6961.522
2023,3,31,5,6851.111
2023,3,31,6,6734.789
2023,3,31,7,6663.726
2023,3,31,8,6702.704
2023,3,31,9,6877.476
2023,3,31,10,7077.306
2023,3,31,11,7260.024
2023,3,31,12,7413.929
2023,3,31,13,7501.503
2023,3,31,14,7638.295
2023,3,31,15,7788.14
2023,3,31,16,7850.956
2023,3,31,17,7904.701
2023,3,31,18,7832.639
2023,3,31,19,7987.535
2023,3,31,20,8402.531
2023,3,31,21,8367.248
2023,3,31,22,8246.438
2023,3,31,23,8149.466
2023,3,31,24,7887.378
2023,3,31,1,1970.921
2023,3,31,2,1860.931
2023,3,31,3,1761.512
2023,3,31,4,1683.075
2023,3,31,5,1623.215
2023,3,31,6,1580.905
2023,3,31,7,1530.544
2023,3,31,8,1612.13
2023,3,31,9,1734.956
2023,3,31,10,1799.083
2023,3,31,11,1827.142
2023,3,31,12,1864.374
2023,3,31,13,1897.914
2023,3,31,14,1926.855
2023,3,31,15,1970.55
2023,3,31,16,2021.518
2023,3,31,17,2050.518
2023,3,31,18,2009.596
2023,3,31,19,2050.116
2023,3,31,20,2080.118
2023,3,31,21,2091.816
2023,3,31,22,2101.727
2023,3,31,23,2085.711
2023,3,31,24,2035.345
2023,4,1,1,6001.12
2023,4,1,2,5698.096
2023,4,1,3,5539.788
2023,4,1,4,5408.042
2023,4,1,5,5441.356
2023,4,1,6,5491.355
2023,4,1,7,5745.645
2023,4,1,8,5926.24
2023,4,1,9,6234.814
2023,4,1,10,6501.828
2023,4,1,11,6712.536
2023,4,1,12,6829.699
2023,4,1,13,6860.603
2023,4,1,14,6845.93
2023,4,1,15,6756.482
2023,4,1,16,6694.738
2023,4,1,17,6719.211
2023,4,1,18,6687.028
2023,4,1,19,6707.14
2023,4,1,20,7119.403
2023,4,1,21,7103.785
2023,4,1,22,6879.556
2023,4,1,23,6608.164
2023,4,1,24,6142.186
2023,4,1,1,6454.718
2023,4,1,2,6282.002
2023,4,1,3,6137.247
2023,4,1,4,6035.853
2023,4,1,5,5936.845
2023,4,1,6,5846.586
2023,4,1,7,5789.567
2023,4,1,8,5822.985
2023,4,1,9,5946.911
2023,4,1,10,6033.116
2023,4,1,11,6137.291
2023,4,1,12,6197.647
2023,4,1,13,6251.556
2023,4,1,14,6280.491
2023,4,1,15,6350.094
2023,4,1,16,6373.09
2023,4,1,17,6400.889
2023,4,1,18,6402.288
2023,4,1,19,6367.975
2023,4,1,20,6436.883
2023,4,1,21,6432.319
2023,4,1,22,6318.6
2023,4,1,23,6156.906
2023,4,1,24,6000.494
2023,4,1,1,2247.736
2023,4,1,2,2169.77
2023,4,1,3,2132.252
2023,4,1,4,2086.668
2023,4,1,5,2031.868
2023,4,1,6,2036.84
2023,4,1,7,2054.691
2023,4,1,8,2053.025
2023,4,1,9,2165.373
2023,4,1,10,2214.858
2023,4,1,11,2340.609
2023,4,1,12,2361.135
2023,4,1,13,2422.907
2023,4,1,14,2428.555
2023,4,1,15,2448.239
2023,4,1,16,2487.784
2023,4,1,17,2524.927
2023,4,1,18,2524.36
2023,4,1,19,2487.934
2023,4,1,20,2427.305
2023,4,1,21,2486.105
2023,4,1,22,2485.853
2023,4,1,23,2462.472
2023,4,1,24,2365.629
2023,4,1,1,3198.147
2023,4,1,2,3113.365
2023,4,1,3,3053.494
2023,4,1,4,3008.243
2023,4,1,5,2988.812
2023,4,1,6,2992.138
2023,4,1,7,3026.706
2023,4,1,8,3061.448
2023,4,1,9,3175.363
2023,4,1,10,3233.603
2023,4,1,11,3257.162
2023,4,1,12,3287.439
2023,4,1,13,3288.175
2023,4,1,14,3271.043
2023,4,1,15,3234.965
2023,4,1,16,3209.928
2023,4,1,17,3239.015
2023,4,1,18,3270.333
2023,4,1,19,3237.002
2023,4,1,20,3306.252
2023,4,1,21,3340.599
2023,4,1,22,3290.468
2023,4,1,23,3176.15
2023,4,1,24,3060.27
2023,4,1,1,9229.699
2023,4,1,2,8942.464
2023,4,1,3,8756.362
2023,4,1,4,8613.424
2023,4,1,5,8579.134
2023,4,1,6,8652.688
2023,4,1,7,8734.173
2023,4,1,8,9018.975
2023,4,1,9,9444.83
2023,4,1,10,9662.089
2023,4,1,11,9693.579
2023,4,1,12,9693.212
2023,4,1,13,9756.476
2023,4,1,14,9653.817
2023,4,1,15,9500.803
2023,4,1,16,9478.714
2023,4,1,17,9561.556
2023,4,1,18,9559.166
2023,4,1,19,9545.264
2023,4,1,20,9962.703
2023,4,1,21,9910.786
2023,4,1,22,9576.315
2023,4,1,23,9183.91
2023,4,1,24,8752.322
2023,4,1,1,7426.789
2023,4,1,2,7233.119
2023,4,1,3,7001.324
2023,4,1,4,6816.401
2023,4,1,5,6746.023
2023,4,1,6,6698.317
2023,4,1,7,6580.589
2023,4,1,8,6589.329
2023,4,1,9,6721.002
2023,4,1,10,6858.956
2023,4,1,11,6971.939
2023,4,1,12,7059.999
2023,4,1,13,7189.629
2023,4,1,14,7256.971
2023,4,1,15,7290.676
2023,4,1,16,7305.843
2023,4,1,17,7335.529
2023,4,1,18,7331.748
2023,4,1,19,7607.996
2023,4,1,20,8131.32
2023,4,1,21,8095.709
2023,4,1,22,7995.431
2023,4,1,23,7757.758
2023,4,1,24,7474.727
2023,4,1,1,1948.469
2023,4,1,2,1848.417
2023,4,1,3,1761.807
2023,4,1,4,1693.599
2023,4,1,5,1632.621
2023,4,1,6,1590.296
2023,4,1,7,1540.294
2023,4,1,8,1591.906
2023,4,1,9,1673.064
2023,4,1,10,1727.334
2023,4,1,11,1751.722
2023,4,1,12,1778.175
2023,4,1,13,1805.391
2023,4,1,14,1814.962
2023,4,1,15,1833.314
2023,4,1,16,1870.388
2023,4,1,17,1912.976
2023,4,1,18,1914.254
2023,4,1,19,2001.784
2023,4,1,20,2026.456
2023,4,1,21,2021.155
2023,4,1,22,2021.113
2023,4,1,23,2007.967
2023,4,1,24,1984.036
2023,4,2,1,5742.423
2023,4,2,2,5408.195
2023,4,2,3,5198.43
2023,4,2,4,5100.192
2023,4,2,5,5037.782
2023,4,2,6,5105.233
2023,4,2,7,5183.879
2023,4,2,8,5291.559
2023,4,2,9,5430.83
2023,4,2,10,5697.465
2023,4,2,11,5887.617
2023,4,2,12,5952.341
2023,4,2,13,5945.384
2023,4,2,14,5975.898
2023,4,2,15,6032.682
2023,4,2,16,6035.966
2023,4,2,17,6039.039
2023,4,2,18,6078.344
2023,4,2,19,6231.695
2023,4,2,20,6743.275
2023,4,2,21,6827.675
2023,4,2,22,6698.144
2023,4,2,23,6307.575
2023,4,2,24,5828.048
2023,4,2,1,5942.276
2023,4,2,2,5779.391
2023,4,2,3,5643.332
2023,4,2,4,5540.679
2023,4,2,5,5436.997
2023,4,2,6,5344.128
2023,4,2,7,5268.882
2023,4,2,8,5200.569
2023,4,2,9,5237.612
2023,4,2,10,5313.7
2023,4,2,11,5381.775
2023,4,2,12,5467.224
2023,4,2,13,5553.001
2023,4,2,14,5620.989
2023,4,2,15,5709.461
2023,4,2,16,5787.305
2023,4,2,17,5879.357
2023,4,2,18,5960.691
2023,4,2,19,6015.747
2023,4,2,20,6262.981
2023,4,2,21,6415.824
2023,4,2,22,6423.551
2023,4,2,23,6418.67
2023,4,2,24,6363.856
2023,4,2,1,2275.035
2023,4,2,2,2187.719
2023,4,2,3,2119.028
2023,4,2,4,2064.579
2023,4,2,5,2012.967
2023,4,2,6,1993.913
2023,4,2,7,1996.096
2023,4,2,8,1917.669
2023,4,2,9,1906.289
2023,4,2,10,2049.177
2023,4,2,11,2127.64
2023,4,2,12,2171.587
2023,4,2,13,2200.618
2023,4,2,14,2230.183
2023,4,2,15,2258.142
2023,4,2,16,2288.754
2023,4,2,17,2315.629
2023,4,2,18,2313.491
2023,4,2,19,2319.541
2023,4,2,20,2282.98
2023,4,2,21,2382.356
2023,4,2,22,2405.102
2023,4,2,23,2376.582
2023,4,2,24,2302.806
2023,4,2,1,3030.86
2023,4,2,2,2921.446
2023,4,2,3,2845.477
2023,4,2,4,2814.689
2023,4,2,5,2794.616
2023,4,2,6,2785.869
2023,4,2,7,2803.078
2023,4,2,8,2774.898
2023,4,2,9,2771.953
2023,4,2,10,2806.272
2023,4,2,11,2819.793
2023,4,2,12,2842.016
2023,4,2,13,2836.397
2023,4,2,14,2840.671
2023,4,2,15,2842.188
2023,4,2,16,2851.375
2023,4,2,17,2885.163
2023,4,2,18,2919.323
2023,4,2,19,2989.836
2023,4,2,20,3066.136
2023,4,2,21,3142.281
2023,4,2,22,3117.796
2023,4,2,23,3063.393
2023,4,2,24,2983.878
2023,4,2,1,8428.302
2023,4,2,2,8158.608
2023,4,2,3,7959.618
2023,4,2,4,7874.532
2023,4,2,5,7766.293
2023,4,2,6,7759.475
2023,4,2,7,7689.029
2023,4,2,8,7602.669
2023,4,2,9,7704.756
2023,4,2,10,7783.483
2023,4,2,11,7820.555
2023,4,2,12,7822.452
2023,4,2,13,7818.068
2023,4,2,14,7823.747
2023,4,2,15,7891.775
2023,4,2,16,7929.665
2023,4,2,17,8076.184
2023,4,2,18,8167.661
2023,4,2,19,8296.595
2023,4,2,20,8852.133
2023,4,2,21,8989.411
2023,4,2,22,8845.405
2023,4,2,23,8512.992
2023,4,2,24,8162.504
2023,4,2,1,7191.747
2023,4,2,2,6926.82
2023,4,2,3,6734.148
2023,4,2,4,6595.888
2023,4,2,5,6474.352
2023,4,2,6,6376.669
2023,4,2,7,6211.139
2023,4,2,8,6092.411
2023,4,2,9,6147.157
2023,4,2,10,6257.334
2023,4,2,11,6353.471
2023,4,2,12,6488.011
2023,4,2,13,6574.68
2023,4,2,14,6626.545
2023,4,2,15,6736.848
2023,4,2,16,6777.613
2023,4,2,17,6814.705
2023,4,2,18,6840.863
2023,4,2,19,7287.468
2023,4,2,20,7979.204
2023,4,2,21,8142.555
2023,4,2,22,8020.419
2023,4,2,23,7688.436
2023,4,2,24,7375.652
2023,4,2,1,1886.94
2023,4,2,2,1800.059
2023,4,2,3,1721.929
2023,4,2,4,1652.036
2023,4,2,5,1592.744
2023,4,2,6,1540.019
2023,4,2,7,1465.519
2023,4,2,8,1477.029
2023,4,2,9,1502.234
2023,4,2,10,1517.744
2023,4,2,11,1529.635
2023,4,2,12,1555.728
2023,4,2,13,1595.161
2023,4,2,14,1635.246
2023,4,2,15,1681.928
2023,4,2,16,1738.868
2023,4,2,17,1798.903
2023,4,2,18,1828.294
2023,4,2,19,1931.419
2023,4,2,20,2001.818
2023,4,2,21,2039.845
2023,4,2,22,2061.814
2023,4,2,23,2037.582
2023,4,2,24,1980.892
2023,4,3,1,5584.292
2023,4,3,2,5210.77
2023,4,3,3,5165.74
2023,4,3,4,5072.019
2023,4,3,5,5159.893
2023,4,3,6,5384.504
2023,4,3,7,5883.63
2023,4,3,8,6224.06
2023,4,3,9,6555.857
2023,4,3,10,6781.875
2023,4,3,11,7005.969
2023,4,3,12,7076.291
2023,4,3,13,7148.478
2023,4,3,14,7210.853
2023,4,3,15,7269.467
2023,4,3,16,7267.945
2023,4,3,17,7391.871
2023,4,3,18,7314.341
2023,4,3,19,7285.638
2023,4,3,20,7851.049
2023,4,3,21,7683.681
2023,4,3,22,7471.96
2023,4,3,23,7096.002
2023,4,3,24,6518.049
2023,4,3,1,6184.589
2023,4,3,2,6017.304
2023,4,3,3,5870.317
2023,4,3,4,5752.96
2023,4,3,5,5706.797
2023,4,3,6,5774.365
2023,4,3,7,5955.415
2023,4,3,8,6193.336
2023,4,3,9,6434.119
2023,4,3,10,6656.341
2023,4,3,11,6820.324
2023,4,3,12,6926.904
2023,4,3,13,7051.728
2023,4,3,14,7213.84
2023,4,3,15,7406.65
2023,4,3,16,7544.381
2023,4,3,17,7615.75
2023,4,3,18,7600.948
2023,4,3,19,7446.565
2023,4,3,20,7340.243
2023,4,3,21,7405.765
2023,4,3,22,7457.448
2023,4,3,23,7424.156
2023,4,3,24,7394.737
2023,4,3,1,2242.529
2023,4,3,2,2149.637
2023,4,3,3,2086.623
2023,4,3,4,2042.299
2023,4,3,5,2006.6
2023,4,3,6,1992.456
2023,4,3,7,2025.837
2023,4,3,8,2065.486
2023,4,3,9,2193.566
2023,4,3,10,2381.965
2023,4,3,11,2282.055
2023,4,3,12,2392.635
2023,4,3,13,2495.752
2023,4,3,14,2536.031
2023,4,3,15,2557.55
2023,4,3,16,2612.398
2023,4,3,17,2653.126
2023,4,3,18,2642.717
2023,4,3,19,2489.583
2023,4,3,20,2495.728
2023,4,3,21,2594.847
2023,4,3,22,2604.113
2023,4,3,23,2560.03
2023,4,3,24,2465.448
2023,4,3,1,2883.764
2023,4,3,2,2835.288
2023,4,3,3,2798.475
2023,4,3,4,2781.14
2023,4,3,5,2799.167
2023,4,3,6,2860.033
2023,4,3,7,3024.017
2023,4,3,8,3157.531
2023,4,3,9,3349.414
2023,4,3,10,3491.42
2023,4,3,11,3514.459
2023,4,3,12,3582.624
2023,4,3,13,3619.838
2023,4,3,14,3650.514
2023,4,3,15,3680.796
2023,4,3,16,3696.843
2023,4,3,17,3747.536
2023,4,3,18,3732.766
2023,4,3,19,3703.316
2023,4,3,20,3721.875
2023,4,3,21,3800.991
2023,4,3,22,3748.533
2023,4,3,23,3643.653
2023,4,3,24,3507.786
2023,4,3,1,7912.772
2023,4,3,2,7688.808
2023,4,3,3,7536.032
2023,4,3,4,7440.027
2023,4,3,5,7465.962
2023,4,3,6,7682.631
2023,4,3,7,8191.021
2023,4,3,8,8782.644
2023,4,3,9,9444.476
2023,4,3,10,9824.413
2023,4,3,11,9939.041
2023,4,3,12,10081.751
2023,4,3,13,10196.637
2023,4,3,14,10317.117
2023,4,3,15,10368.953
2023,4,3,16,10409.067
2023,4,3,17,10447.66
2023,4,3,18,10342.357
2023,4,3,19,10105.571
2023,4,3,20,10407.3
2023,4,3,21,10456.428
2023,4,3,22,10215.81
2023,4,3,23,9839.74
2023,4,3,24,9477.224
2023,4,3,1,6974.532
2023,4,3,2,6780.975
2023,4,3,3,6625.378
2023,4,3,4,6451.859
2023,4,3,5,6402.486
2023,4,3,6,6361.6
2023,4,3,7,6337.89
2023,4,3,8,6410.065
2023,4,3,9,6690.558
2023,4,3,10,6905.41
2023,4,3,11,7101.922
2023,4,3,12,7211.421
2023,4,3,13,7335.569
2023,4,3,14,7438.46
2023,4,3,15,7516.722
2023,4,3,16,7658.541
2023,4,3,17,7719.024
2023,4,3,18,7667.094
2023,4,3,19,7676.212
2023,4,3,20,8213.329
2023,4,3,21,8187.846
2023,4,3,22,8052.422
2023,4,3,23,7902.044
2023,4,3,24,7668.023
2023,4,3,1,1891.378
2023,4,3,2,1800.391
2023,4,3,3,1710.517
2023,4,3,4,1638.394
2023,4,3,5,1588.636
2023,4,3,6,1547.325
2023,4,3,7,1506.991
2023,4,3,8,1602.594
2023,4,3,9,1729.15
2023,4,3,10,1794.847
2023,4,3,11,1837.303
2023,4,3,12,1876.975
2023,4,3,13,1906.535
2023,4,3,14,1940.727
2023,4,3,15,1995.877
2023,4,3,16,2054.714
2023,4,3,17,2085.665
2023,4,3,18,2043.671
2023,4,3,19,2086.363
2023,4,3,20,2121.308
2023,4,3,21,2143.882
2023,4,3,22,2167.761
2023,4,3,23,2158.876
2023,4,3,24,2106.191
2023,4,4,1,5977.539
2023,4,4,2,5647.416
2023,4,4,3,5552.647
2023,4,4,4,5490.21
2023,4,4,5,5516.38
2023,4,4,6,5745.099
2023,4,4,7,6202.517
2023,4,4,8,6501.16
2023,4,4,9,6759
2023,4,4,10,7002.693
2023,4,4,11,7217.293
2023,4,4,12,7298.827
2023,4,4,13,7334.339
2023,4,4,14,7351.11
2023,4,4,15,7416.63
2023,4,4,16,7472.589
2023,4,4,17,7568.299
2023,4,4,18,7517.28
2023,4,4,19,7535.949
2023,4,4,20,7934.658
2023,4,4,21,7872.09
2023,4,4,22,7568.65
2023,4,4,23,7203.753
2023,4,4,24,6720.479
2023,4,4,1,7118.08
2023,4,4,2,6915.487
2023,4,4,3,6732.888
2023,4,4,4,6606.071
2023,4,4,5,6506.282
2023,4,4,6,6495.952
2023,4,4,7,6564.792
2023,4,4,8,6667.746
2023,4,4,9,6840.627
2023,4,4,10,7007.976
2023,4,4,11,7145.313
2023,4,4,12,7284.791
2023,4,4,13,7444.353
2023,4,4,14,7619.587
2023,4,4,15,7797.015
2023,4,4,16,7956.864
2023,4,4,17,8023.366
2023,4,4,18,7932.263
2023,4,4,19,7658.836
2023,4,4,20,7670.678
2023,4,4,21,7664.12
2023,4,4,22,7631.136
2023,4,4,23,7586.659
2023,4,4,24,7506.912
2023,4,4,1,2285.445
2023,4,4,2,2216.294
2023,4,4,3,2149.215
2023,4,4,4,2110.016
2023,4,4,5,2053.496
2023,4,4,6,2040.155
2023,4,4,7,2061.031
2023,4,4,8,2059.182
2023,4,4,9,2103.838
2023,4,4,10,2240.218
2023,4,4,11,2370.261
2023,4,4,12,2442.039
2023,4,4,13,2499.219
2023,4,4,14,2524.581
2023,4,4,15,2535.147
2023,4,4,16,2579.973
2023,4,4,17,2591.208
2023,4,4,18,2576.244
2023,4,4,19,2499.935
2023,4,4,20,2476.262
2023,4,4,21,2542.796
2023,4,4,22,2547.271
2023,4,4,23,2500.793
2023,4,4,24,2414.531
2023,4,4,1,3284.233
2023,4,4,2,3185.884
2023,4,4,3,3119.972
2023,4,4,4,3095.285
2023,4,4,5,3088.253
2023,4,4,6,3110.835
2023,4,4,7,3185.692
2023,4,4,8,3236.611
2023,4,4,9,3395.789
2023,4,4,10,3525.616
2023,4,4,11,3578.593
2023,4,4,12,3637.935
2023,4,4,13,3702.936
2023,4,4,14,3727.96
2023,4,4,15,3750.467
2023,4,4,16,3759.003
2023,4,4,17,3787.133
2023,4,4,18,3743.207
2023,4,4,19,3667.418
2023,4,4,20,3682.633
2023,4,4,21,3759.395
2023,4,4,22,3685.401
2023,4,4,23,3582.118
2023,4,4,24,3433.525
2023,4,4,1,8978.375
2023,4,4,2,8681.723
2023,4,4,3,8531.372
2023,4,4,4,8426.805
2023,4,4,5,8433.753
2023,4,4,6,8534.185
2023,4,4,7,8784.973
2023,4,4,8,9138.097
2023,4,4,9,9599.308
2023,4,4,10,9858.085
2023,4,4,11,9968.638
2023,4,4,12,10101.635
2023,4,4,13,10197.79
2023,4,4,14,10298.108
2023,4,4,15,10310.119
2023,4,4,16,10390.891
2023,4,4,17,10406.906
2023,4,4,18,10357.949
2023,4,4,19,10064.604
2023,4,4,20,10316.196
2023,4,4,21,10374.979
2023,4,4,22,10077.189
2023,4,4,23,9705.24
2023,4,4,24,9353.429
2023,4,4,1,7454.428
2023,4,4,2,7275.291
2023,4,4,3,7048.274
2023,4,4,4,6907.852
2023,4,4,5,6802.418
2023,4,4,6,6620.363
2023,4,4,7,6599.064
2023,4,4,8,6664.999
2023,4,4,9,6933.795
2023,4,4,10,7068.472
2023,4,4,11,7279.993
2023,4,4,12,7411.128
2023,4,4,13,7470.689
2023,4,4,14,7562.702
2023,4,4,15,7682.129
2023,4,4,16,7759.305
2023,4,4,17,7806.758
2023,4,4,18,7707.302
2023,4,4,19,7892.037
2023,4,4,20,8384.066
2023,4,4,21,8411.77
2023,4,4,22,8234.426
2023,4,4,23,8032.52
2023,4,4,24,7735.992
2023,4,4,1,2006.961
2023,4,4,2,1902.736
2023,4,4,3,1808.415
2023,4,4,4,1729.087
2023,4,4,5,1666.208
2023,4,4,6,1613.908
2023,4,4,7,1564.706
2023,4,4,8,1656.908
2023,4,4,9,1773.399
2023,4,4,10,1841.931
2023,4,4,11,1877.021
2023,4,4,12,1918.762
2023,4,4,13,1943.903
2023,4,4,14,1986.499
2023,4,4,15,2041.854
2023,4,4,16,2086.637
2023,4,4,17,2120.547
2023,4,4,18,2075.301
2023,4,4,19,2115.747
2023,4,4,20,2150.851
2023,4,4,21,2168.872
2023,4,4,22,2184.813
2023,4,4,23,2167.854
2023,4,4,24,2109.255
2023,4,5,1,5951.762
2023,4,5,2,5588.976
2023,4,5,3,5480.498
2023,4,5,4,5467.113
2023,4,5,5,5546.843
2023,4,5,6,5638.929
2023,4,5,7,5986.086
2023,4,5,8,6174.278
2023,4,5,9,6467.197
2023,4,5,10,6786.173
2023,4,5,11,6974.535
2023,4,5,12,7062.708
2023,4,5,13,7139.454
2023,4,5,14,7129.193
2023,4,5,15,7168.928
2023,4,5,16,7220.258
2023,4,5,17,7153.781
2023,4,5,18,7111.596
2023,4,5,19,7105.459
2023,4,5,20,7629.098
2023,4,5,21,7627.09
2023,4,5,22,7316.765
2023,4,5,23,6946.436
2023,4,5,24,6522.552
2023,4,5,1,7497.98
2023,4,5,2,7258.546
2023,4,5,3,7077.939
2023,4,5,4,6916.141
2023,4,5,5,6769.263
2023,4,5,6,6714.373
2023,4,5,7,6683.661
2023,4,5,8,6736.582
2023,4,5,9,6899.844
2023,4,5,10,7018.655
2023,4,5,11,7153.192
2023,4,5,12,7295.497
2023,4,5,13,7406.344
2023,4,5,14,7520.063
2023,4,5,15,7597.563
2023,4,5,16,7623.447
2023,4,5,17,7601.513
2023,4,5,18,7458.057
2023,4,5,19,7221.159
2023,4,5,20,7300.737
2023,4,5,21,7272.054
2023,4,5,22,7165.729
2023,4,5,23,7047.763
2023,4,5,24,6918.179
2023,4,5,1,2335.967
2023,4,5,2,2237.013
2023,4,5,3,2162.663
2023,4,5,4,2111.126
2023,4,5,5,2065.197
2023,4,5,6,2063.352
2023,4,5,7,2083.873
2023,4,5,8,2082.982
2023,4,5,9,2164.048
2023,4,5,10,2302.35
2023,4,5,11,2366.262
2023,4,5,12,2421.088
2023,4,5,13,2481.395
2023,4,5,14,2518.271
2023,4,5,15,2574.2
2023,4,5,16,2614.062
2023,4,5,17,2630.907
2023,4,5,18,2621.195
2023,4,5,19,2532.415
2023,4,5,20,2499.985
2023,4,5,21,2558.752
2023,4,5,22,2544.685
2023,4,5,23,2502.456
2023,4,5,24,2416.018
2023,4,5,1,3402.764
2023,4,5,2,3322.691
2023,4,5,3,3257.66
2023,4,5,4,3221.796
2023,4,5,5,3239.163
2023,4,5,6,3272.01
2023,4,5,7,3358.436
2023,4,5,8,3399.352
2023,4,5,9,3494.731
2023,4,5,10,3573.441
2023,4,5,11,3617.404
2023,4,5,12,3680.503
2023,4,5,13,3714.737
2023,4,5,14,3725.628
2023,4,5,15,3753.973
2023,4,5,16,3756.675
2023,4,5,17,3776.005
2023,4,5,18,3757.534
2023,4,5,19,3720.356
2023,4,5,20,3770.685
2023,4,5,21,3859.083
2023,4,5,22,3815.345
2023,4,5,23,3733.881
2023,4,5,24,3592.341
2023,4,5,1,9153.767
2023,4,5,2,8845.508
2023,4,5,3,8608.972
2023,4,5,4,8510.473
2023,4,5,5,8549.324
2023,4,5,6,8624.115
2023,4,5,7,8801.822
2023,4,5,8,9173.778
2023,4,5,9,9725.591
2023,4,5,10,10011.328
2023,4,5,11,10126.317
2023,4,5,12,10335.299
2023,4,5,13,10433.86
2023,4,5,14,10570.313
2023,4,5,15,10536.806
2023,4,5,16,10492.759
2023,4,5,17,10544.825
2023,4,5,18,10421.304
2023,4,5,19,10057.704
2023,4,5,20,10342.281
2023,4,5,21,10449.286
2023,4,5,22,10157.263
2023,4,5,23,9806.749
2023,4,5,24,9497.007
2023,4,5,1,7522.662
2023,4,5,2,7332.698
2023,4,5,3,7166.964
2023,4,5,4,7031.187
2023,4,5,5,6799.164
2023,4,5,6,6797.282
2023,4,5,7,6705.204
2023,4,5,8,6834.171
2023,4,5,9,7050.077
2023,4,5,10,7214.598
2023,4,5,11,7378.645
2023,4,5,12,7499.797
2023,4,5,13,7644.404
2023,4,5,14,7715.059
2023,4,5,15,7842.276
2023,4,5,16,7858.499
2023,4,5,17,7845.596
2023,4,5,18,7735.047
2023,4,5,19,7963
2023,4,5,20,8378.061
2023,4,5,21,8330.01
2023,4,5,22,8264.301
2023,4,5,23,8123.58
2023,4,5,24,7932.649
2023,4,5,1,1968.309
2023,4,5,2,1861.418
2023,4,5,3,1770.954
2023,4,5,4,1695.661
2023,4,5,5,1638.196
2023,4,5,6,1587.489
2023,4,5,7,1543.263
2023,4,5,8,1631.02
2023,4,5,9,1750.516
2023,4,5,10,1814.526
2023,4,5,11,1852.47
2023,4,5,12,1891.235
2023,4,5,13,1918.003
2023,4,5,14,1962.719
2023,4,5,15,2018.746
2023,4,5,16,2067.392
2023,4,5,17,2097.948
2023,4,5,18,2054.978
2023,4,5,19,2110.025
2023,4,5,20,2151.902
