year,month,day,period,1
2023,4,3,7,1405.886
2023,4,3,8,1516.816
2023,4,3,9,1577.172
2023,4,3,10,1604.507
2023,4,3,11,1622.384
2023,4,3,12,1636.731
2023,4,3,13,1634.753
2023,4,3,14,1645.459
2023,4,3,15,1653.899
2023,4,3,16,1657.353
2023,4,3,17,1642.608
2023,4,3,18,1609.757
2023,4,3,19,1612.718
2023,4,3,20,1716.168
2023,4,3,21,1730.259
2023,4,3,22,1674.329
2023,4,3,23,1574.749
2023,4,3,24,1472.87
2023,4,4,1,1394.267
2023,4,4,2,1354.294
2023,4,4,3,1318.97
2023,4,4,4,1309.479
2023,4,4,5,1328.2
2023,4,4,6,1372.284
2023,4,4,7,1457.608
2023,4,4,8,1544.878
2023,4,4,9,1585.953
2023,4,4,10,1593.12
2023,4,4,11,1613.61
2023,4,4,12,1629.514
2023,4,4,13,1628.945
2023,4,4,14,1627.429
2023,4,4,15,1621.59
2023,4,4,16,1631.396
2023,4,4,17,1620.043
2023,4,4,18,1614.684
2023,4,4,19,1616.897
2023,4,4,20,1708.668
2023,4,4,21,1722.511
2023,4,4,22,1673.897
2023,4,4,23,1584.218
2023,4,4,24,1490.325
2023,4,5,1,1406.527
2023,4,5,2,1360.673
2023,4,5,3,1327.036
2023,4,5,4,1315.653
2023,4,5,5,1328.144
2023,4,5,6,1369.954
2023,4,5,7,1460.032
2023,4,5,8,1545.656
2023,4,5,9,1598.593
2023,4,5,10,1623.805
2023,4,5,11,1653.917
2023,4,5,12,1683.164
2023,4,5,13,1681.198
2023,4,5,14,1681.514
2023,4,5,15,1678.39
2023,4,5,16,1686.085
2023,4,5,17,1675.836
2023,4,5,18,1667.548
2023,4,5,19,1665.942
2023,4,5,20,1752.224
2023,4,5,21,1772.244
2023,4,5,22,1718.204
2023,4,5,23,1638.704
2023,4,5,24,1540.367
2023,4,6,1,1453.17
2023,4,6,2,1402.477
2023,4,6,3,1360.375
2023,4,6,4,1345.927
2023,4,6,5,1356.492
2023,4,6,6,1367.964
2023,4,6,7,1411.389
2023,4,6,8,1510.487
2023,4,6,9,1568.737
2023,4,6,10,1608.467
2023,4,6,11,1637.459
2023,4,6,12,1654.841
2023,4,6,13,1666.268
2023,4,6,14,1679.505
2023,4,6,15,1681.803
2023,4,6,16,1683.409
2023,4,6,17,1667.898
2023,4,6,18,1657.516
2023,4,6,19,1651.482
2023,4,6,20,1733.799
2023,4,6,21,1751.629
2023,4,6,22,1698.832
2023,4,6,23,1618.407
2023,4,6,24,1519.671
2023,4,7,1,1412.565
2023,4,7,2,1354.686
2023,4,7,3,1310.475
2023,4,7,4,1286.098
2023,4,7,5,1273.506
2023,4,7,6,1260.748
2023,4,7,7,1233.726
2023,4,7,8,1272.389
2023,4,7,9,1317.258
2023,4,7,10,1360.611
2023,4,7,11,1400.623
2023,4,7,12,1428.302
2023,4,7,13,1456.548
2023,4,7,14,1475.104
2023,4,7,15,1489.003
2023,4,7,16,1492.538
2023,4,7,17,1494.793
2023,4,7,18,1485.876
2023,4,7,19,1479.614
2023,4,7,20,1525.585
2023,4,7,21,1553.728
2023,4,7,22,1522.791
2023,4,7,23,1461.469
2023,4,7,24,1382.747
2023,4,8,1,1255.263
2023,4,8,2,1210.514
2023,4,8,3,1171.599
2023,4,8,4,1145.636
2023,4,8,5,1137.365
2023,4,8,6,1134.396
2023,4,8,7,1121.903
2023,4,8,8,1153.344
2023,4,8,9,1201.593
2023,4,8,10,1245.463
2023,4,8,11,1286.323
2023,4,8,12,1319.479
2023,4,8,13,1350.778
2023,4,8,14,1377.033
2023,4,8,15,1387.218
2023,4,8,16,1401.658
2023,4,8,17,1405.733
2023,4,8,18,1409.748
2023,4,8,19,1402.917
2023,4,8,20,1444.315
2023,4,8,21,1461.852
2023,4,8,22,1428.03
2023,4,8,23,1368.839
2023,4,8,24,1299.891
2023,4,9,1,1205.765
2023,4,9,2,1165.954
2023,4,9,3,1132.078
2023,4,9,4,1116.94
2023,4,9,5,1103.392
2023,4,9,6,1091.437
2023,4,9,7,1063.914
2023,4,9,8,1080.453
2023,4,9,9,1115.984
2023,4,9,10,1155.804
2023,4,9,11,1198.307
2023,4,9,12,1229.133
2023,4,9,13,1261.109
2023,4,9,14,1291.938
2023,4,9,15,1315.943
2023,4,9,16,1342.838
2023,4,9,17,1362.09
2023,4,9,18,1370.715
2023,4,9,19,1371.053
2023,4,9,20,1423.374
2023,4,9,21,1463.877
2023,4,9,22,1444.584
2023,4,9,23,1379.271
2023,4,9,24,1303.982
2023,4,10,1,1268.632
2023,4,10,2,1228.531
2023,4,10,3,1205.853
2023,4,10,4,1209.558
2023,4,10,5,1241.87
2023,4,10,6,1336.495
2023,4,10,7,1480.284
2023,4,10,8,1606.456
2023,4,10,9,1675.092
2023,4,10,10,1701.213
2023,4,10,11,1729.358
2023,4,10,12,1747.688
2023,4,10,13,1745.981
2023,4,10,14,1749.445
2023,4,10,15,1757.043
2023,4,10,16,1753.221
2023,4,10,17,1748.633
2023,4,10,18,1712.359
2023,4,10,19,1711.921
2023,4,10,20,1809.848
2023,4,10,21,1831.815
2023,4,10,22,1778.484
2023,4,10,23,1684.008
2023,4,10,24,1578.537
2023,4,11,1,1487.382
2023,4,11,2,1434.745
2023,4,11,3,1403.663
2023,4,11,4,1386.67
2023,4,11,5,1402.824
2023,4,11,6,1447.1
2023,4,11,7,1540.9
2023,4,11,8,1611.939
2023,4,11,9,1649.058
2023,4,11,10,1667.71
2023,4,11,11,1688.799
2023,4,11,12,1693.543
2023,4,11,13,1688.951
2023,4,11,14,1701.979
2023,4,11,15,1704.479
2023,4,11,16,1704.66
2023,4,11,17,1691.71
2023,4,11,18,1685.186
2023,4,11,19,1703.535
2023,4,11,20,1804.128
2023,4,11,21,1813.692
2023,4,11,22,1766.233
2023,4,11,23,1684.715
2023,4,11,24,1578.757
2023,4,12,1,1581.805
2023,4,12,2,1513.308
2023,4,12,3,1465.366
2023,4,12,4,1432.821
2023,4,12,5,1427.369
2023,4,12,6,1445.408
2023,4,12,7,1517.474
2023,4,12,8,1607.449
2023,4,12,9,1668.829
2023,4,12,10,1706.329
2023,4,12,11,1728.089
2023,4,12,12,1757.715
2023,4,12,13,1784.985
2023,4,12,14,1815.621
2023,4,12,15,1818.413
2023,4,12,16,1816.184
2023,4,12,17,1790.79
2023,4,12,18,1779.574
2023,4,12,19,1763.798
2023,4,12,20,1838.646
2023,4,12,21,1842.237
2023,4,12,22,1791.059
2023,4,12,23,1719.558
2023,4,12,24,1603.7
2023,4,13,1,1565.996
2023,4,13,2,1508.256
2023,4,13,3,1467.689
2023,4,13,4,1458.559
2023,4,13,5,1464.426
2023,4,13,6,1482.601
2023,4,13,7,1537.516
2023,4,13,8,1626.346
2023,4,13,9,1686.992
2023,4,13,10,1703.95
2023,4,13,11,1721.227
2023,4,13,12,1743.719
2023,4,13,13,1759.395
2023,4,13,14,1768.024
2023,4,13,15,1777.712
2023,4,13,16,1781.118
2023,4,13,17,1774.777
2023,4,13,18,1758.387
2023,4,13,19,1753.686
2023,4,13,20,1845.89
2023,4,13,21,1858.08
2023,4,13,22,1803.46
2023,4,13,23,1712.234
2023,4,13,24,1588.562
2023,4,14,1,1546.907
2023,4,14,2,1489.161
2023,4,14,3,1454.318
2023,4,14,4,1442.911
2023,4,14,5,1453.626
2023,4,14,6,1497.604
2023,4,14,7,1558.39
2023,4,14,8,1657.817
2023,4,14,9,1717.236
2023,4,14,10,1755.3
2023,4,14,11,1781.176
2023,4,14,12,1800.049
2023,4,14,13,1814.818
2023,4,14,14,1809.354
2023,4,14,15,1795.479
2023,4,14,16,1782.82
2023,4,14,17,1751.727
2023,4,14,18,1727.952
2023,4,14,19,1721.979
2023,4,14,20,1792.102
2023,4,14,21,1806.244
2023,4,14,22,1762.243
2023,4,14,23,1678.975
2023,4,14,24,1581.748
2023,4,15,1,1419.223
2023,4,15,2,1376.244
2023,4,15,3,1343.29
2023,4,15,4,1325.206
2023,4,15,5,1333.664
2023,4,15,6,1354.16
2023,4,15,7,1374.535
2023,4,15,8,1419.389
2023,4,15,9,1465.998
2023,4,15,10,1493.895
2023,4,15,11,1508.99
2023,4,15,12,1523.926
2023,4,15,13,1524.449
2023,4,15,14,1521.36
2023,4,15,15,1493.537
2023,4,15,16,1487.108
2023,4,15,17,1484.658
2023,4,15,18,1486.106
2023,4,15,19,1509.708
2023,4,15,20,1586.452
2023,4,15,21,1589.593
2023,4,15,22,1540.997
2023,4,15,23,1475.248
2023,4,15,24,1392.185
2023,4,16,1,1328.216
2023,4,16,2,1280.185
2023,4,16,3,1241.185
2023,4,16,4,1217.538
2023,4,16,5,1209.231
2023,4,16,6,1206.012
2023,4,16,7,1186.377
2023,4,16,8,1203.131
2023,4,16,9,1245.741
2023,4,16,10,1288.256
2023,4,16,11,1323.856
2023,4,16,12,1349.887
2023,4,16,13,1369.466
2023,4,16,14,1391.456
2023,4,16,15,1409.098
2023,4,16,16,1433.787
2023,4,16,17,1458.623
2023,4,16,18,1470.416
2023,4,16,19,1486.389
2023,4,16,20,1560.389
2023,4,16,21,1597.627
2023,4,16,22,1558.611
2023,4,16,23,1483.361
2023,4,16,24,1397.465
2023,4,17,1,1325.622
2023,4,17,2,1274.344
2023,4,17,3,1240.169
2023,4,17,4,1234.384
2023,4,17,5,1251.478
2023,4,17,6,1309.51
2023,4,17,7,1411.88
2023,4,17,8,1553.593
2023,4,17,9,1629.984
2023,4,17,10,1677.983
2023,4,17,11,1730.158
2023,4,17,12,1769.363
2023,4,17,13,1792.735
2023,4,17,14,1826.386
2023,4,17,15,1866.695
2023,4,17,16,1882.59
2023,4,17,17,1887.812
2023,4,17,18,1861.41
2023,4,17,19,1833.242
2023,4,17,20,1890.807
2023,4,17,21,1910.762
2023,4,17,22,1849.841
2023,4,17,23,1754.551
2023,4,17,24,1630.353
2023,4,18,1,1574.861
2023,4,18,2,1495.648
2023,4,18,3,1442.573
2023,4,18,4,1419.746
2023,4,18,5,1414.185
2023,4,18,6,1429.943
2023,4,18,7,1472.023
2023,4,18,8,1566.694
2023,4,18,9,1636.792
2023,4,18,10,1674.26
2023,4,18,11,1716.9
2023,4,18,12,1752.805
2023,4,18,13,1792.428
2023,4,18,14,1840.057
2023,4,18,15,1878.892
2023,4,18,16,1908.668
2023,4,18,17,1909.852
2023,4,18,18,1890.448
2023,4,18,19,1858.243
2023,4,18,20,1891.132
2023,4,18,21,1893.865
2023,4,18,22,1830.472
2023,4,18,23,1735.465
2023,4,18,24,1627.534
2023,4,19,1,1529.9
2023,4,19,2,1460.313
2023,4,19,3,1411.756
2023,4,19,4,1390.387
2023,4,19,5,1392.272
2023,4,19,6,1430.142
2023,4,19,7,1487.75
2023,4,19,8,1578.806
2023,4,19,9,1649.766
2023,4,19,10,1686.932
2023,4,19,11,1728.892
2023,4,19,12,1763.04
2023,4,19,13,1788.54
2023,4,19,14,1824.525
2023,4,19,15,1849.499
2023,4,19,16,1873.79
2023,4,19,17,1876.493
2023,4,19,18,1864.392
2023,4,19,19,1836.082
2023,4,19,20,1903.215
2023,4,19,21,1912.855
2023,4,19,22,1850.195
2023,4,19,23,1755.968
2023,4,19,24,1650.756
2023,4,20,1,1536.807
2023,4,20,2,1469.461
2023,4,20,3,1423.043
2023,4,20,4,1407.409
2023,4,20,5,1410.753
2023,4,20,6,1447.465
2023,4,20,7,1512.329
2023,4,20,8,1604.818
2023,4,20,9,1649.047
2023,4,20,10,1690.03
2023,4,20,11,1734.932
2023,4,20,12,1770.216
2023,4,20,13,1792.899
2023,4,20,14,1832.159
2023,4,20,15,1861.607
2023,4,20,16,1885.653
2023,4,20,17,1893.199
2023,4,20,18,1881.802
2023,4,20,19,1856.189
2023,4,20,20,1892.48
2023,4,20,21,1910.242
2023,4,20,22,1851.02
2023,4,20,23,1763.191
2023,4,20,24,1653.196
2023,4,21,1,1551.706
2023,4,21,2,1484.028
2023,4,21,3,1437.679
2023,4,21,4,1430.309
2023,4,21,5,1431.812
2023,4,21,6,1474.379
2023,4,21,7,1530.18
2023,4,21,8,1626.06
2023,4,21,9,1683.785
2023,4,21,10,1715.614
2023,4,21,11,1742.892
2023,4,21,12,1775.829
2023,4,21,13,1810.835
2023,4,21,14,1856.323
2023,4,21,15,1895.391
2023,4,21,16,1913.499
2023,4,21,17,1909.328
2023,4,21,18,1872.744
2023,4,21,19,1843.009
2023,4,21,20,1877.657
2023,4,21,21,1899.23
2023,4,21,22,1843.888
2023,4,21,23,1760.842
2023,4,21,24,1661.181
2023,4,22,1,1587.995
2023,4,22,2,1516.352
2023,4,22,3,1460.934
2023,4,22,4,1425.77
2023,4,22,5,1408.352
2023,4,22,6,1395.787
2023,4,22,7,1384.146
2023,4,22,8,1446.165
2023,4,22,9,1511.449
2023,4,22,10,1566.503
2023,4,22,11,1627.245
2023,4,22,12,1684.256
2023,4,22,13,1733.042
2023,4,22,14,1778.859
2023,4,22,15,1797.975
2023,4,22,16,1818.157
2023,4,22,17,1833.716
2023,4,22,18,1812.233
2023,4,22,19,1775.555
2023,4,22,20,1793.44
2023,4,22,21,1797.194
2023,4,22,22,1738.462
2023,4,22,23,1663.787
2023,4,22,24,1576.629
2023,4,23,1,1489.141
2023,4,23,2,1431.236
2023,4,23,3,1383.428
2023,4,23,4,1350.652
2023,4,23,5,1333.07
2023,4,23,6,1322.871
2023,4,23,7,1292.661
2023,4,23,8,1323.032
2023,4,23,9,1376.748
2023,4,23,10,1450.831
2023,4,23,11,1520.301
2023,4,23,12,1576.894
2023,4,23,13,1628.98
2023,4,23,14,1683.988
2023,4,23,15,1719.959
2023,4,23,16,1738.301
2023,4,23,17,1746.186
2023,4,23,18,1731.853
2023,4,23,19,1703.182
2023,4,23,20,1694
2023,4,23,21,1735.536
2023,4,23,22,1692.793
2023,4,23,23,1612.07
2023,4,23,24,1511.45
2023,4,24,1,1455.312
2023,4,24,2,1395.276
2023,4,24,3,1350.045
2023,4,24,4,1331.158
2023,4,24,5,1333.249
2023,4,24,6,1381.848
2023,4,24,7,1491.614
2023,4,24,8,1584.475
2023,4,24,9,1660.033
2023,4,24,10,1726.071
2023,4,24,11,1790.275
2023,4,24,12,1851.517
2023,4,24,13,1908.503
2023,4,24,14,1948.469
2023,4,24,15,1984.971
2023,4,24,16,2013.084
2023,4,24,17,2008.148
2023,4,24,18,1955.953
2023,4,24,19,1943.232
2023,4,24,20,1980.805
2023,4,24,21,1940.797
2023,4,24,22,1893.49
2023,4,24,23,1804.825
2023,4,24,24,1705.207
2023,4,25,1,1636.242
2023,4,25,2,1561.884
2023,4,25,3,1501.576
2023,4,25,4,1474.259
2023,4,25,5,1471.901
2023,4,25,6,1497.28
2023,4,25,7,1548.018
2023,4,25,8,1645.235
2023,4,25,9,1717.73
2023,4,25,10,1766.667
2023,4,25,11,1817.496
2023,4,25,12,1867.684
2023,4,25,13,1906.115
2023,4,25,14,1957.874
2023,4,25,15,1994.508
2023,4,25,16,2026.746
2023,4,25,17,2030.565
2023,4,25,18,2015.422
2023,4,25,19,1985.069
2023,4,25,20,2024.941
2023,4,25,21,2031.864
2023,4,25,22,1967.2
2023,4,25,23,1862.281
2023,4,25,24,1742.179
2023,4,26,1,1665.77
2023,4,26,2,1589.195
2023,4,26,3,1536.273
2023,4,26,4,1507.932
2023,4,26,5,1505.793
2023,4,26,6,1533.199
2023,4,26,7,1581.552
2023,4,26,8,1681.332
2023,4,26,9,1758.241
2023,4,26,10,1813.484
2023,4,26,11,1856.124
2023,4,26,12,1908.747
2023,4,26,13,1952.99
2023,4,26,14,2009.524
2023,4,26,15,2050.214
2023,4,26,16,2085.509
2023,4,26,17,2093.287
2023,4,26,18,2078.792
2023,4,26,19,2051.669
2023,4,26,20,2083.504
2023,4,26,21,2129.027
2023,4,26,22,2064.101
2023,4,26,23,1956.095
2023,4,26,24,1828.187
2023,4,27,1,1677.18
2023,4,27,2,1599.651
2023,4,27,3,1546.457
2023,4,27,4,1516.818
2023,4,27,5,1513.596
2023,4,27,6,1541.105
2023,4,27,7,1586.606
2023,4,27,8,1709.808
2023,4,27,9,1787.649
2023,4,27,10,1841.661
2023,4,27,11,1897.037
2023,4,27,12,1944.121
2023,4,27,13,1993.052
2023,4,27,14,2050.651
2023,4,27,15,2096.915
2023,4,27,16,2134.351
2023,4,27,17,2140.58
2023,4,27,18,2122.485
2023,4,27,19,2091.981
2023,4,27,20,2119.372
2023,4,27,21,2134.246
2023,4,27,22,2069.869
2023,4,27,23,1963.494
2023,4,27,24,1832.637
2023,4,28,1,1710.677
2023,4,28,2,1631.036
2023,4,28,3,1571.903
2023,4,28,4,1537.348
2023,4,28,5,1526.942
2023,4,28,6,1548.446
2023,4,28,7,1562.675
2023,4,28,8,1667.371
2023,4,28,9,1749.385
2023,4,28,10,1822.709
2023,4,28,11,1891.318
2023,4,28,12,1953.306
2023,4,28,13,2014.84
2023,4,28,14,2070.017
2023,4,28,15,2122.657
2023,4,28,16,2152.871
2023,4,28,17,2150.941
2023,4,28,18,2109.704
2023,4,28,19,2070.345
2023,4,28,20,2089.466
2023,4,28,21,2107.33
2023,4,28,22,2043.715
2023,4,28,23,1974.703
2023,4,28,24,1858.986
2023,4,29,1,1718.292
2023,4,29,2,1632.94
2023,4,29,3,1562.648
2023,4,29,4,1516.283
2023,4,29,5,1494.415
2023,4,29,6,1462.134
2023,4,29,7,1452.673
2023,4,29,8,1541.424
2023,4,29,9,1626.648
2023,4,29,10,1705.232
2023,4,29,11,1786.295
2023,4,29,12,1865.608
2023,4,29,13,1932.656
2023,4,29,14,2000.062
2023,4,29,15,2035.243
2023,4,29,16,2068.621
2023,4,29,17,2085.585
2023,4,29,18,2064.1
2023,4,29,19,2014.08
2023,4,29,20,1983.711
2023,4,29,21,1990.333
2023,4,29,22,1922.718
2023,4,29,23,1832.016
2023,4,29,24,1730.395
2023,4,30,1,1685.494
2023,4,30,2,1612.835
2023,4,30,3,1549.402
2023,4,30,4,1500.935
2023,4,30,5,1462.08
2023,4,30,6,1412.254
2023,4,30,7,1379.49
2023,4,30,8,1430.719
2023,4,30,9,1496.193
2023,4,30,10,1569.429
2023,4,30,11,1643.291
2023,4,30,12,1715.839
2023,4,30,13,1790.608
2023,4,30,14,1857.998
2023,4,30,15,1910.656
2023,4,30,16,1961.285
2023,4,30,17,1992.52
2023,4,30,18,1980.55
2023,4,30,19,1941.834
2023,4,30,20,1920.382
2023,4,30,21,1958.189
2023,4,30,22,1912.089
2023,4,30,23,1817.755
2023,4,30,24,1709.435
2023,5,1,1,1636.733
2023,5,1,2,1562.667
2023,5,1,3,1506.196
2023,5,1,4,1463.653
2023,5,1,5,1447.412
2023,5,1,6,1416.431
2023,5,1,7,1408.116
2023,5,1,8,1460.117
2023,5,1,9,1528.824
2023,5,1,10,1594.434
2023,5,1,11,1674.032
2023,5,1,12,1734.058
2023,5,1,13,1775.514
2023,5,1,14,1812.019
2023,5,1,15,1857.691
2023,5,1,16,1892.239
2023,5,1,17,1900.807
2023,5,1,18,1885.817
2023,5,1,19,1840.59
2023,5,1,20,1848.715
2023,5,1,21,1893.442
2023,5,1,22,1841.762
2023,5,1,23,1743.923
2023,5,1,24,1628.232
2023,5,2,1,1432.283
2023,5,2,2,1373.737
2023,5,2,3,1324.575
2023,5,2,4,1306.475
2023,5,2,5,1319.575
2023,5,2,6,1364.843
2023,5,2,7,1447.112
2023,5,2,8,1563.545
2023,5,2,9,1624.312
2023,5,2,10,1671.175
2023,5,2,11,1691.289
2023,5,2,12,1719.306
2023,5,2,13,1735.726
2023,5,2,14,1772.201
2023,5,2,15,1798.649
2023,5,2,16,1813.823
2023,5,2,17,1803.208
2023,5,2,18,1775.647
2023,5,2,19,1765.982
2023,5,2,20,1796.9
2023,5,2,21,1857.786
2023,5,2,22,1803.545
2023,5,2,23,1703.239
2023,5,2,24,1588.7
2023,5,3,1,1492.482
2023,5,3,2,1433.449
2023,5,3,3,1396.967
2023,5,3,4,1384.792
2023,5,3,5,1395.103
2023,5,3,6,1437.682
2023,5,3,7,1517.104
2023,5,3,8,1607.23
2023,5,3,9,1654.012
2023,5,3,10,1683.824
2023,5,3,11,1705.388
2023,5,3,12,1734.375
2023,5,3,13,1751.214
2023,5,3,14,1785.285
2023,5,3,15,1816.524
2023,5,3,16,1835.33
2023,5,3,17,1833.033
2023,5,3,18,1812.764
2023,5,3,19,1799.017
2023,5,3,20,1846.111
2023,5,3,21,1877.564
2023,5,3,22,1816.563
2023,5,3,23,1713.662
2023,5,3,24,1600.734
2023,5,4,1,1523.13
2023,5,4,2,1462.047
2023,5,4,3,1425.426
2023,5,4,4,1405.957
2023,5,4,5,1415.334
2023,5,4,6,1454.136
2023,5,4,7,1508.957
2023,5,4,8,1601.117
2023,5,4,9,1647.989
2023,5,4,10,1673.871
2023,5,4,11,1707.432
2023,5,4,12,1731.798
2023,5,4,13,1755.326
2023,5,4,14,1788.668
2023,5,4,15,1823.975
2023,5,4,16,1847.732
2023,5,4,17,1846.776
2023,5,4,18,1817.622
2023,5,4,19,1803.497
2023,5,4,20,1841.467
2023,5,4,21,1880.415
2023,5,4,22,1825.123
2023,5,4,23,1714.33
2023,5,4,24,1597.664
2023,5,5,1,1475.246
2023,5,5,2,1415.294
2023,5,5,3,1381.733
2023,5,5,4,1361.352
2023,5,5,5,1367.528
2023,5,5,6,1397.723
2023,5,5,7,1456.073
2023,5,5,8,1565.891
2023,5,5,9,1620.418
2023,5,5,10,1652.669
2023,5,5,11,1678.734
2023,5,5,12,1698.706
2023,5,5,13,1713.376
2023,5,5,14,1733.768
2023,5,5,15,1743.775
2023,5,5,16,1744.217
2023,5,5,17,1728.284
2023,5,5,18,1699.163
2023,5,5,19,1697.785
2023,5,5,20,1745.873
2023,5,5,21,1784.669
2023,5,5,22,1741.79
2023,5,5,23,1651.488
2023,5,5,24,1550.903
2023,5,6,1,1463.06
2023,5,6,2,1403.642
2023,5,6,3,1364.117
2023,5,6,4,1343.837
2023,5,6,5,1343.49
2023,5,6,6,1353.959
2023,5,6,7,1357.598
2023,5,6,8,1415.97
2023,5,6,9,1470.399
2023,5,6,10,1505.325
2023,5,6,11,1542.255
2023,5,6,12,1570.443
2023,5,6,13,1582.858
2023,5,6,14,1590.681
2023,5,6,15,1591
2023,5,6,16,1587.584
2023,5,6,17,1591.432
2023,5,6,18,1582.833
2023,5,6,19,1572.839
2023,5,6,20,1613.182
2023,5,6,21,1639.486
2023,5,6,22,1593.495
2023,5,6,23,1530.225
2023,5,6,24,1453.373
2023,5,7,1,1372.5
2023,5,7,2,1317.595
2023,5,7,3,1276.537
2023,5,7,4,1247.336
2023,5,7,5,1231.688
2023,5,7,6,1225.406
2023,5,7,7,1198.293
2023,5,7,8,1230.648
2023,5,7,9,1275.59
2023,5,7,10,1327.788
2023,5,7,11,1368.878
2023,5,7,12,1412.402
2023,5,7,13,1446.685
2023,5,7,14,1480.338
2023,5,7,15,1512.429
2023,5,7,16,1539.752
2023,5,7,17,1561.607
2023,5,7,18,1572.551
2023,5,7,19,1569.744
2023,5,7,20,1594.506
2023,5,7,21,1642.844
2023,5,7,22,1603.853
2023,5,7,23,1524.552
2023,5,7,24,1431.769
2023,5,8,1,1391.028
2023,5,8,2,1334.671
2023,5,8,3,1299.146
2023,5,8,4,1278.508
2023,5,8,5,1294.069
2023,5,8,6,1355.444
2023,5,8,7,1455.258
2023,5,8,8,1599.567
2023,5,8,9,1677.521
2023,5,8,10,1734.234
2023,5,8,11,1790.184
2023,5,8,12,1834.669
2023,5,8,13,1871.978
2023,5,8,14,1900.928
2023,5,8,15,1951.508
2023,5,8,16,1989.332
2023,5,8,17,2002.702
2023,5,8,18,1979.938
2023,5,8,19,1951.975
2023,5,8,20,1967.501
2023,5,8,21,2013.579
2023,5,8,22,1956.032
2023,5,8,23,1843.59
2023,5,8,24,1716.478
2023,5,9,1,1590.791
2023,5,9,2,1522.808
2023,5,9,3,1475.846
2023,5,9,4,1443.2
2023,5,9,5,1433.089
2023,5,9,6,1457.042
2023,5,9,7,1504.928
2023,5,9,8,1601.269
2023,5,9,9,1677.832
2023,5,9,10,1723.039
2023,5,9,11,1779.156
2023,5,9,12,1815.667
2023,5,9,13,1846.699
2023,5,9,14,1885.493
2023,5,9,15,1922.211
2023,5,9,16,1954.353
2023,5,9,17,1958.894
2023,5,9,18,1930.733
2023,5,9,19,1909.738
2023,5,9,20,1920.238
2023,5,9,21,1969.81
2023,5,9,22,1915.799
2023,5,9,23,1800.17
2023,5,9,24,1672.24
2023,5,10,1,1560.43
2023,5,10,2,1497.618
2023,5,10,3,1453.942
2023,5,10,4,1422.514
2023,5,10,5,1426.199
2023,5,10,6,1444.72
2023,5,10,7,1493.038
2023,5,10,8,1602.581
2023,5,10,9,1670.543
2023,5,10,10,1711.985
2023,5,10,11,1739.464
2023,5,10,12,1769.393
2023,5,10,13,1793.072
2023,5,10,14,1811.61
2023,5,10,15,1845.908
2023,5,10,16,1863.108
2023,5,10,17,1876.216
2023,5,10,18,1863.571
2023,5,10,19,1835.268
2023,5,10,20,1858.721
2023,5,10,21,1895.6
2023,5,10,22,1864.984
2023,5,10,23,1761.757
2023,5,10,24,1640.628
2023,5,11,1,1529.162
2023,5,11,2,1463.981
2023,5,11,3,1422.785
2023,5,11,4,1399.41
2023,5,11,5,1404.409
2023,5,11,6,1438.141
2023,5,11,7,1490.233
2023,5,11,8,1607.248
2023,5,11,9,1667.275
2023,5,11,10,1714.798
2023,5,11,11,1765.979
2023,5,11,12,1818.806
2023,5,11,13,1857.764
2023,5,11,14,1885.075
2023,5,11,15,1926.869
2023,5,11,16,1973.094
2023,5,11,17,1981.276
2023,5,11,18,1964.028
2023,5,11,19,1932.919
2023,5,11,20,1925.145
2023,5,11,21,1967.28
2023,5,11,22,1940.825
2023,5,11,23,1835.153
2023,5,11,24,1707.054
2023,5,12,1,1588.478
2023,5,12,2,1524.851
2023,5,12,3,1473.567
2023,5,12,4,1441.723
2023,5,12,5,1436.361
2023,5,12,6,1447.804
2023,5,12,7,1495.506
2023,5,12,8,1619.205
2023,5,12,9,1696.097
2023,5,12,10,1759.277
2023,5,12,11,1827.159
2023,5,12,12,1884.684
2023,5,12,13,1938.468
2023,5,12,14,1972.453
2023,5,12,15,2022.845
2023,5,12,16,2057.41
2023,5,12,17,2060.413
2023,5,12,18,2023.411
2023,5,12,19,1988.905
2023,5,12,20,1974.082
2023,5,12,21,2021.757
2023,5,12,22,2003.245
2023,5,12,23,1910.929
2023,5,12,24,1789.908
2023,5,13,1,1684.899
2023,5,13,2,1599.03
2023,5,13,3,1538.512
2023,5,13,4,1485.08
2023,5,13,5,1458.947
2023,5,13,6,1434.138
2023,5,13,7,1426.775
2023,5,13,8,1505.986
2023,5,13,9,1597.451
2023,5,13,10,1679.75
2023,5,13,11,1756.596
2023,5,13,12,1847.593
2023,5,13,13,1925.784
2023,5,13,14,2002.097
2023,5,13,15,2047.614
2023,5,13,16,2094.19
2023,5,13,17,2110.435
2023,5,13,18,2099.161
2023,5,13,19,2052.394
2023,5,13,20,2018.022
2023,5,13,21,2021.716
2023,5,13,22,1954.539
2023,5,13,23,1860.434
2023,5,13,24,1746.336
2023,5,14,1,1714.326
2023,5,14,2,1639.488
2023,5,14,3,1577.38
2023,5,14,4,1531.379
2023,5,14,5,1498.09
2023,5,14,6,1461.166
2023,5,14,7,1425.816
2023,5,14,8,1465.916
2023,5,14,9,1529.261
2023,5,14,10,1599.678
2023,5,14,11,1673.476
2023,5,14,12,1739.689
2023,5,14,13,1811.699
2023,5,14,14,1887.114
2023,5,14,15,1956.061
2023,5,14,16,2012.9
2023,5,14,17,2048.813
2023,5,14,18,2048.814
2023,5,14,19,2023.845
2023,5,14,20,1996.391
2023,5,14,21,2035.78
